"Geo_FIPS","Edu_2019","Unemp_2019","Income_2019","Built_2019","Rent_2019"
17031580400,30.28,4.72,47056,78,843
17031440202,10.63,15.62,35795,69,768
17031440700,6.73,21.41,40000,80,1004
17031450300,13.25,13.24,49896,78,975
17031460302,18,21.68,28470,0,905
17031460400,6.81,9.35,44545,79,1047
17031690400,16.8,14.48,23868,0,879
17031691200,14.36,20.86,32241,65,996
17063000600,6.42,4.17,68000,65,886
17063000800,4.28,4.46,85389,27,970
17031700100,22.06,5.34,68902,60,1217
17111871106,2.77,2.44,123796,20,918
17111871107,1.93,1.62,131275,21,874
17111871202,11.8,6.79,63505,49,1206
17111871205,6.4,3.54,73605,47,1457
17031580501,34.08,11.24,39520,0,836
17031580600,33.88,14.49,45684,0,788
17031590700,28.59,6.74,48281,0,922
17031470100,15.41,20.14,28864,67,732
17031480200,9.31,14.06,47059,66,1071
17111870402,19.25,2.7,61283,34,1106
17111870603,20.01,4.21,63716,48,1372
17043845810,3.14,0.58,73620,46,1244
17043845901,2.82,4.04,146786,36,2105
17043845902,2.38,5.8,120625,36,1877
17097863701,2.28,4.48,99688,51,962
17097863702,2.73,7.5,90492,31,1427
17097863902,4.98,4.01,78893,36,1669
17097864001,10.19,1.38,79735,51,1323
17043846409,1.64,4.26,130536,24,1434
17097864306,0.99,4.54,180714,48,0
17097864403,4.17,4.33,186371,34,1188
17031804803,8.19,4.06,76280,40,1386
17097860200,12.8,8.48,54028,64,990
17089850103,5.37,1.82,120625,23,1702
17043846207,1.39,3.8,130682,37,2678
17031251800,21.19,20.77,24632,0,927
17031252101,16.56,6.96,17000,0,797
17031260600,35.86,36.06,27273,0,1192
17031260900,21.76,21.69,24714,0,744
17031271400,14.38,20.88,24050,73,1085
17031271800,18.1,8.05,18952,0,599
17031280100,0.3,1.69,136389,16,2278
17031282700,7.29,13.79,74460,28,1618
17031804406,19.56,3.81,72734,31,1269
17031222700,12.22,3.08,69063,0,1207
17031222900,20.97,3.47,49900,0,1144
17031230500,50.85,9.73,24385,0,867
17031230700,35.1,6.59,39969,0,1111
17031231100,23.29,18.04,36250,0,877
17031240500,0.46,1.32,150188,58,2194
17043846208,0.26,2.27,157500,45,0
17043846307,6.19,5.83,70110,45,1222
17043846311,5.08,5.45,100032,41,1242
17043846313,2.51,5.01,114569,28,1763
17043846314,0.75,5.1,112475,41,1562
17031805701,2.14,3.32,117500,57,1443
17031805902,8.24,5.79,113036,55,1156
17031806003,13.5,2.41,68018,51,1420
17031811301,26.77,6.96,68125,62,938
17031283200,4.84,5.6,73558,21,1500
17031292200,20.7,21.91,34861,0,1036
17031804507,6.19,2.07,105240,22,1848
17031300600,39.45,10.17,43594,0,899
17097863100,28.67,17.32,33727,61,999
17097863202,3.24,3,126786,44,1652
17097861604,4.04,2.46,119023,29,1494
17031090100,7.23,2.59,98446,64,942
17031090300,1.53,0.65,108563,75,1218
17031100100,9.54,7.92,89427,73,1279
17031110100,7.36,5.04,77813,76,1107
17031110300,11.32,3.37,82634,66,1046
17097860905,8.95,9.05,76129,56,1147
17097860906,5.55,7.57,93918,16,1479
17097864101,4.94,5.25,92188,18,1947
17089850106,6,4.01,106700,28,1783
17089850301,40.44,11.44,51059,52,771
17089850400,10.4,5.27,64299,44,1241
17089853600,45.72,7.49,38442,0,1045
17089854100,45.49,10.61,44792,80,1098
17043841208,14.66,4.01,80570,37,1474
17043841210,9.03,8.1,69886,38,1287
17043841307,5.18,4.46,108598,37,2043
17043841313,6.19,4.51,92563,33,1079
17043841316,2.72,2.57,112404,41,1222
17043841320,22.72,2.85,73526,37,1550
17043841321,7.14,2.58,114861,26,1836
17031241000,16.71,4.81,71979,0,1452
17031241200,10.2,1.3,106875,0,1610
17031804510,34.27,9.17,72411,53,1004
17043845704,5.14,4.3,68713,44,1394
17043845803,7.83,13.68,58877,45,1277
17097861609,3.71,5.45,124057,0,1332
17097861701,14.56,6.87,70938,55,1724
17097861901,17.21,2.47,57472,51,1189
17097862100,32.46,10.39,41278,77,887
17097862300,39.76,12.16,17402,77,668
17097862603,18.23,9.86,46420,54,966
17097862604,34.65,7.48,48900,50,984
17097862901,40.92,7.42,36162,65,877
17031250400,18.96,13.3,46261,0,1032
17031250700,12.8,6.96,34941,0,977
17031251000,15.75,15.9,29671,0,923
17031251500,29.25,23.08,23933,0,979
17031251600,19.4,7.84,30000,0,1054
17031340600,38.29,41.53,13625,45,296
17097860809,3.08,4.76,88304,27,852
17097860810,3.22,3.31,97028,27,1069
17097860903,9.27,3.77,57315,54,947
17097864510,6.49,3.19,77528,33,1451
17031820201,4.94,4.2,109803,36,1182
17031811500,21.73,7.52,76618,65,1098
17097863004,2.81,4.86,37257,25,1498
17031820300,33.37,6.43,59637,60,889
17031820501,12.39,3.4,66480,55,936
17031820604,20.65,4.85,43723,47,966
17031820700,18.6,2.35,65257,65,1057
17031820901,20.3,5.45,60672,51,973
17031821001,14.48,9.09,54620,55,1245
17031821300,32.29,12.4,45607,65,857
17031821500,17.16,15.38,26815,59,950
17031821700,6.44,3.12,85278,64,1132
17031830004,4.31,6.62,88003,41,1199
17031811600,14.96,6.51,49455,49,968
17031811900,1.82,2.13,135750,71,1082
17031812200,1.97,4.62,216375,0,997
17097864107,12.32,2.36,104659,33,1446
17097864206,21.65,6.3,51111,42,1058
17097864305,1.7,5.25,108697,40,1406
17031804603,6.17,2.94,66367,44,1378
17031804607,4.75,3.62,98984,43,1449
17031804701,5.43,4.98,69472,44,1380
17031804709,12.84,3.18,67027,48,1167
17031804711,6.78,7.1,75377,39,1380
17031804712,3.22,4.9,97348,42,1703
17031301200,36.37,9.38,35259,76,835
17031301600,42.71,12.53,28484,0,744
17031301803,35.94,7.97,32208,0,833
17031310600,28.81,5.8,47097,0,1045
17031310800,34.3,4.22,56011,0,875
17031320100,0,3.9,109167,20,2348
17031827700,13.29,15.41,42939,65,1391
17031827901,11.78,12.68,83125,42,2296
17197883215,12.17,4.48,97394,16,1997
17197883307,4.68,3.19,84851,39,1099
17197883402,7.09,4.67,64185,50,985
17031730500,11.81,20.41,57357,67,911
17031770700,7.69,4.75,57368,51,1023
17031770902,13.32,2.39,61466,51,951
17031520100,43.26,5.88,58036,0,862
17031520600,24.32,9.11,55325,71,1158
17031530200,20.9,23.79,37829,0,1253
17031530503,11.05,26.62,44056,65,1252
17031530600,4.71,9.96,33099,64,1093
17031560300,24.43,12.36,50781,65,1293
17031560700,19.25,11.64,60764,60,1038
17031824506,5.31,5.36,64908,42,1148
17031560800,14.5,5.91,71563,66,1188
17031824507,8.69,8.58,65682,45,1438
17031824602,7.08,3.77,62096,49,1085
17031825302,10.47,6.72,70341,42,1120
17031825303,9.81,7.33,66684,58,1201
17197880411,5.34,2.54,126818,31,1444
17197880415,10.54,10.08,83571,21,1455
17197880417,6.6,5.14,82425,23,1532
17031720300,2.11,3.66,115536,0,0
17031720400,2.29,4.27,102857,66,1661
17031730300,16.12,13.12,47969,72,1085
17197881007,5.19,5.6,116364,23,0
17031801500,3.92,4.71,98942,51,1591
17031824113,10.8,5.02,97365,29,0
17031824117,3.43,4.56,102696,26,1152
17031824121,5.81,6.92,81570,38,1739
17031824503,6.92,5.37,70133,44,1042
17031825503,2.07,6.82,56250,54,1759
17197880419,5.72,3.73,118341,20,2101
17031700200,21.17,11.94,70863,62,1069
17031700302,20.76,10.42,66250,61,1178
17031700501,6.22,9.81,65847,63,1058
17031710400,18.08,10.79,39659,71,939
17031710600,13.36,8.96,33287,0,916
17031710800,19.7,24.67,23162,0,871
17031711300,19.14,17.13,41188,67,1072
17031711400,11.08,10.31,43500,0,958
17197880502,6.48,3.3,91971,44,1203
17197880602,9.14,4.72,57159,0,1075
17197880702,16.72,5.19,48472,66,1149
17197880905,17.96,4.1,57202,66,1021
17197881010,2.82,3.01,115151,19,2505
17197881105,2.49,0.99,125071,25,1686
17197881109,2.67,3.31,114375,30,1062
17031823903,4.85,7.09,88819,47,2200
17031824003,3.4,4.86,96194,32,1641
17031824006,5.21,3.02,129667,23,1336
17031824106,6.41,4.93,94764,36,1122
17031800200,0.12,3.03,224766,64,1596
17031800500,0,2.74,237604,75,1750
17031800700,2.72,4.61,200852,69,1950
17031801000,1.13,4.28,122743,60,1493
17031801200,0,5.34,226563,72,1750
17031620400,27.35,4.74,69764,64,1080
17031630400,31.58,19.05,35194,75,853
17031630900,32.28,12.6,45551,62,891
17031640300,10.12,9.99,64590,65,1034
17031823602,7.28,2.66,67143,43,916
17031823603,32.9,10.81,38047,67,893
17031823704,9.64,7.02,91250,54,1979
17031823801,5.35,5.57,103160,34,1736
17031640600,20.08,13.9,49375,56,935
17197880109,4.65,4.19,92267,43,1697
17197880114,14.43,7.18,37684,37,971
17197880404,4.35,4.76,117841,18,1599
17031826201,9.95,8.54,34808,45,859
17031826401,7.05,20.94,53229,55,1304
17031826500,17.34,14.83,40258,62,1347
17031826800,22.78,13.86,47602,53,1006
17031826902,17.72,27.2,29211,64,1011
17031827200,25.69,12.32,44068,61,1001
17031827500,28.89,14.82,39179,60,1063
17031825900,12.89,11.43,50761,63,901
17031826000,25.21,12.81,45833,73,942
17031650301,22.94,8.14,60802,65,965
17197883505,3.39,5.57,126612,30,1757
17097865600,0,2.55,248974,0,1571
17031660800,23.99,9.92,35703,67,849
17031661100,22.4,14.34,59038,65,1192
17031670400,32.84,25.57,28625,0,899
17031670900,6.62,23.97,33438,0,1037
17031671500,19.56,31.16,27125,0,894
17031671600,24.55,34.12,19132,0,836
17031680600,32.9,25.71,30244,0,922
17031681200,21.44,30.19,19915,66,828
17031690300,15.99,12.93,19179,63,824
17031650400,26.75,16.14,54327,63,1134
17031650500,22.3,9.51,68382,61,1103
17031660500,28.7,12.98,36657,75,819
17097864512,1.24,3.46,199420,29,1286
17097865501,5.79,2.88,105938,64,1760
17031842600,22.72,4.34,76616,0,990
17031843000,30.68,8.47,19792,71,898
17031843400,21.36,5.12,29028,0,631
17031843500,44.29,5.11,29375,0,802
17031843900,13.9,6.64,33028,58,962
17031980000,0,0,0,0,0
17031804105,3.16,1.29,131821,44,0
17093890400,8.61,3.66,102416,17,1252
17093890500,10.08,6.04,80364,41,952
17093890700,6.14,6.17,102047,17,1688
17031803901,6.45,4.87,70976,42,1607
17037000500,7.03,6.1,59063,35,837
17037000900,6.09,10.84,77991,45,980
17037001001,7.07,10.16,29284,32,779
17037001600,9.65,3.17,88990,20,1335
17031804102,3.07,3.13,141786,42,1625
17043840703,14.96,2.4,61567,46,1209
17043840704,21.45,4.97,56425,50,1001
17043840706,7.42,4.78,101406,56,1733
17043846524,2.83,4.1,117723,32,1695
17097861011,3.46,2.52,106083,26,1642
17197882100,55.76,5.95,49659,0,930
17197882400,34.88,11.12,46842,0,1158
17197882702,13.09,5.81,60773,0,998
17197882802,21.81,15.84,36835,53,902
17197883000,24.51,13.58,48571,60,1023
17031810600,12.62,4.04,55038,61,1023
17031804311,5.94,2.81,106212,23,1848
17097860400,12.45,9.05,63387,34,1378
17031804109,8.51,1.95,117794,49,960
17031804202,7.25,1,132377,37,1727
17031804308,14.54,3.99,75948,29,1814
17031804310,7.8,3.47,96274,31,1854
17097860600,12.59,4.97,60508,39,1103
17031161200,22.48,5.93,67903,0,1092
17089852606,0.86,6.02,122778,36,2224
17089852803,7.35,5.27,87635,42,875
17089852805,6.39,5.74,106513,28,1518
17089852904,47.6,7,58646,65,1146
17089852906,14.68,3.56,59000,41,949
17031810900,10.28,6.78,52171,65,1127
17031811200,9.37,3.73,69021,64,1219
17031803608,8.75,3.83,67380,41,1290
17031803611,15.19,2.65,68184,42,1127
17031803612,14.6,4.15,61426,40,1155
17031081500,0.66,1.7,107847,25,2110
17197881301,53.26,2.12,45606,0,1032
17197881402,13.46,1.88,52317,64,1297
17197881604,7.75,2.64,52653,36,1104
17031828000,11.6,8.98,46250,61,975
17031828100,13.43,10.13,51967,64,1002
17031828401,3.21,3.95,71336,65,1182
17031828506,7.14,12.79,56471,31,916
17031828601,6.13,3.25,81832,65,1102
17031150300,10.53,3.8,77877,0,1162
17031150501,9.32,7.32,75956,63,1088
17031151001,17.41,5.42,65417,0,981
17031160100,12.36,8.35,68750,0,1151
17031160200,6.49,3.51,85216,0,969
17031221500,10.84,2.3,61635,0,1061
17089851400,43.01,11.5,54722,0,1108
17089851500,26.71,10.8,55500,56,887
17089851801,6.46,6.11,83319,32,1091
17031110400,8.42,5.55,68996,68,1236
17031110502,8.16,1.85,62155,54,1196
17031120200,6.04,1.9,123594,66,1571
17031130300,19.5,7.88,58824,75,1207
17031140301,34.07,7.49,50667,0,1138
17031140400,15.09,5.03,69203,0,990
17031140702,27.15,5.82,57708,0,1036
17031140800,12.11,1.32,73875,0,1106
17089851905,2.72,4.69,108771,16,2305
17089851907,12.79,3.9,99440,24,1698
17089852001,6.15,2.94,85833,47,956
17031828701,8.73,12.18,76875,56,778
17031828801,6.26,5.98,96373,62,1489
17089852101,2.59,2.9,180808,19,0
17089852201,2.63,1.5,86719,53,1466
17043845701,2.62,2.5,112958,45,1724
17043845703,4.39,7.76,75291,38,1084
17089853004,9.72,3.71,58444,46,1118
17097864411,1.95,2.85,159861,38,2955
17031829301,11.35,12.42,75708,59,1446
17031829401,14.86,24.77,30091,55,1125
17031829500,17.21,11,41138,61,1046
17031829902,1.74,21.45,76409,40,1753
17031830001,13.39,4.69,47250,32,832
17197881112,3.06,5.51,106850,21,1423
17197881115,4.24,3.22,106957,27,1401
17031160700,15.08,2.58,72317,0,1262
17043846411,2.81,5.87,85608,27,1501
17043846413,2.77,4.59,94598,33,1481
17043846504,11.66,3.65,106850,44,1264
17043846515,9.67,5.97,70190,33,1610
17043846521,0.5,2.87,144583,31,1775
17197883211,9.38,3.91,80508,26,1689
17197883213,2.6,2.17,105089,22,1354
17031830006,11.86,7.14,56009,51,628
17031830202,15.63,8.41,87901,62,1529
17089852202,11.41,5.93,87604,34,1192
17089852401,1.51,3.4,132194,34,2315
17031830500,43.3,10.33,37917,0,1004
17031170100,9.96,6.33,54625,26,0
17031170600,9,3.66,69271,65,1188
17031170700,9.04,5.11,65233,68,1103
17031171100,12.7,2.12,69330,0,995
17031190200,28.58,6.21,58851,0,1038
17031190402,25.65,4.98,53021,79,1116
17031190602,31.13,6.4,54688,0,1024
17031191000,34.78,7.48,55081,0,941
17031191200,49.04,4.72,50556,0,1027
17031200100,21.48,5.57,53718,80,980
17031210501,27.18,6.13,50519,0,1104
17031210502,16.56,4.73,56025,0,1123
17031210900,10.12,0.99,88167,0,1248
17031220400,6.08,3.46,103295,0,1727
17031220602,9.44,4.55,52163,0,1159
17031221000,13.14,5.4,56984,0,1243
17089853200,32.7,7.39,47917,0,1020
17089853300,43.59,4.14,58494,70,1136
17089853500,53.03,7.3,59074,71,1148
17043846003,0.81,6.18,84776,45,1127
17043846103,2.45,5.78,127264,48,1467
17043846201,2.69,6.39,99808,39,1171
17043846202,2.23,1.69,104828,37,1322
17063000103,7.68,3.49,91650,16,1422
17063000300,8.75,4.6,51324,68,974
17031830800,0.42,7.72,79405,0,1267
17031831200,36.09,4.68,39180,0,881
17031831500,24.39,5.16,58798,62,968
17031831800,11.06,5.81,55368,0,1086
17031832200,4.07,0.94,109701,0,1485
17031832300,1.14,1.89,120052,40,1880
17031836400,8.83,18.49,27210,41,657
17031836600,16.87,7.79,48313,0,993
17031805105,37.96,3.23,55743,46,1408
17031805107,17.1,6,52858,44,1177
17031805110,5.8,0.8,81346,50,1833
17031805401,13.71,3.82,82900,62,1089
17031805402,7.14,2.08,85980,64,1315
17031809200,16.85,6.83,44458,75,979
17031809500,4.15,5.56,73516,59,1635
17031809700,9.76,3.01,99464,0,1341
17031810000,2.85,3.88,92590,0,1533
17031810400,5.75,1.46,111310,63,1146
17031810502,12.05,5.74,58669,60,1047
17037001800,8.26,3.46,70391,69,831
17037002000,10.05,1.78,71135,57,1333
17043844100,0.61,3.81,147440,61,2176
17043844301,2.76,1.04,76629,25,1810
17043844307,4.25,4.38,81563,41,1237
17043840101,17.56,3.13,73276,54,1602
17043840103,6.68,8.51,85203,43,1091
17031839000,2.46,6,105094,33,2081
17031839200,13.33,7.8,35707,52,823
17031839900,12.94,6.67,64912,0,977
17031840300,29.87,6.98,50607,0,927
17031840400,27.05,6.46,44550,0,918
17031841100,41.36,6.24,35723,34,798
17031841400,11.79,15.91,43145,0,1271
17031841700,49.73,15.13,18810,62,730
17031842200,5.01,1.78,86250,14,2145
17043840904,17.87,4.26,49656,42,1081
17043840908,13.59,2.83,75438,45,1202
17043840911,19.29,7.12,83125,48,1718
17043841004,5.23,3.87,85163,50,1133
17043840802,19.89,2.6,77557,48,1275
17197884003,2.49,5.53,64345,41,980
17197884005,9.49,3.87,65000,37,0
17197884101,13.62,5.34,57204,0,1419
17197884103,12.4,5.75,90352,18,1615
17197883810,6.01,10.07,76935,37,0
17043841326,4.7,5.03,142283,32,2829
17043842704,8.22,2.5,73764,45,1308
17043842708,2.9,1.62,142708,39,2000
17043842900,0.57,5.35,119583,54,1391
17043843200,12.34,3.55,71492,64,1078
17043843302,4.5,3.63,86364,61,1957
17043841103,7.25,5.44,87171,41,1387
17043841104,1.47,3.1,98661,45,1217
17031842400,13.6,16.43,47669,67,855
17197883514,2.54,2.32,122794,18,2088
17197883516,1.66,3.51,130066,17,1041
17197883519,4.96,4.16,100200,27,975
17197883521,2.07,3.31,115694,28,1202
17197883605,2.16,5.14,40769,45,1015
17197883803,6.79,4.11,45320,45,985
17197883806,5.59,5.61,82347,39,931
17197883808,11.57,10.4,66622,45,2085
17043841111,4.63,1.85,74706,33,996
17043841114,4.2,4.16,99474,33,1668
17043841206,11.41,5.64,87432,39,1703
17043841401,16.5,2.44,88558,35,1203
17031838100,26.14,7.54,15755,63,470
17043842602,1.07,2.91,171964,46,0
17043842605,2.97,0.69,105552,55,1746
17031838600,34.06,17.17,16829,0,813
17043842703,1.08,4.44,117656,41,1694
17043844802,2.8,3.04,89773,55,1623
17043845000,6.42,3.14,81154,62,1087
17043845300,0.83,2.2,250001,65,1691
17043844601,4.27,3,93814,45,1822
17043844602,3.46,7.24,97587,43,1809
17043845402,1.97,7.87,116875,45,1450
17031803013,3.16,1.63,90098,46,1325
17111871003,9.21,2.99,72132,51,934
17031817700,16.95,7.61,65510,0,1336
17031681000,25.37,20.05,17118,80,802
17031691100,11.24,26.08,24750,0,927
17031802505,25.66,2.27,56479,43,1076
17031802801,3.26,3.52,107571,58,1093
17031805502,3.31,1.94,141339,65,1759
17031806001,11.6,4.66,51684,46,1113
17031230800,30.69,3.16,55625,0,964
17031808702,0,9.5,70179,69,1688
17031816800,17.52,7.29,61192,64,951
17031803603,2.12,1.26,169425,38,1615
17031811302,30.85,7.28,40556,66,970
17031813302,31.8,4.52,41250,0,858
17031814100,32.9,1.24,41972,0,935
17031816402,31.05,3.35,53611,75,1073
17031817500,20.72,15.41,40417,70,753
17031818800,3.46,3.82,92719,75,1333
17031819900,0.82,2.6,189531,59,0
17031821200,23.61,8.33,45846,66,786
17031822000,16.46,5.39,50548,65,0
17089850702,6.28,3.2,62351,18,1040
17089851904,14.81,6.55,77741,47,1144
17031806002,23.77,3.86,58362,47,1260
17089850105,7.65,2.83,99593,21,1651
17089852102,2.08,3.35,133608,29,1438
17043841604,9.03,4.87,93942,35,1478
17043841704,5.08,2.88,143185,25,950
17043842200,4.94,2.64,86389,60,894
17043842706,3.86,1.02,102813,52,1057
17043844201,3.61,6.96,88796,61,1280
17043844502,5.06,3.72,81645,43,596
17031806802,9.25,8.08,68294,65,1342
17031807300,10.75,3.18,65441,61,1401
17031805302,6.89,0.9,86833,62,1926
17043846702,18.34,4.3,70817,55,1176
17031809100,2.55,1,106103,72,1855
17031810302,8.56,2.96,83750,73,1310
17043841312,22.07,4.5,73500,30,1075
17043841324,9.7,3.27,126410,34,1865
17043841501,31.91,5.22,64605,56,1039
17031700502,6.86,17.9,102125,62,0
17031730202,5.07,17.51,57143,70,1258
17031740100,3.17,8.29,93217,66,1042
17031490400,4.6,9.6,56607,0,952
17031490901,18.84,20.66,37045,66,950
17031510100,33.73,21.41,43882,0,799
17031530100,39.97,20.46,37200,79,798
17031550100,18.38,6.58,59313,64,798
17031590600,24.42,8.14,46033,0,926
17031630100,18.89,19.06,30435,0,889
17031660700,34.08,21.03,23095,66,850
17031680900,26.07,23.52,16411,50,611
17031250800,16.44,13.72,36250,0,963
17031252102,11.15,13.8,38500,79,988
17031282800,5.74,7.4,58203,67,1494
17031300800,53.85,8.69,30367,0,791
17031801800,0,3.25,151136,58,1418
17089854002,22.07,7.58,60971,55,1063
17089854302,35.5,5.66,54493,66,1118
17031802702,6.08,3.02,86034,45,434
17031804104,1.69,4.95,116466,40,2092
17031804309,13.37,6.96,81926,52,1677
17031804706,4.73,1.81,115500,50,2083
17031804804,11.71,3.72,80568,43,1369
17089854504,3.06,4.51,118652,19,852
17031801100,0.76,2.67,184375,0,1881
17031031200,26.57,3.58,41389,0,872
17031770202,6.37,8.1,66672,49,1628
17031040300,12.2,13.12,88125,66,1358
17031063303,0.5,4.59,92250,53,2109
17031070700,3.55,1.3,121298,57,1710
17031071400,2.85,2.28,117150,0,1673
17031110200,7.07,5.84,85474,0,1138
17031140200,27.02,2.89,46761,0,1051
17031150200,13.01,7.67,67623,0,986
17031170800,11.3,2.93,62955,65,1226
17031200402,43.01,5.24,51719,0,967
17043846517,6.53,2.98,104135,22,1599
17043845401,0.3,1.87,169444,32,1844
17043845811,1.9,0.93,85139,47,1146
17043846106,2.02,5.25,109777,34,1637
17043846410,4.92,1.4,86834,34,1456
17031834800,17.08,29.61,18636,54,661
17031836800,36.45,16.81,12905,0,748
17037000100,13.22,4.45,69583,43,964
17031220500,2.46,0.74,94844,0,1605
17031230600,35.7,18.18,40675,0,986
17031240900,14.44,3.42,42717,0,1132
17031242300,2.04,0.68,94639,0,1507
17031242800,5.53,4.31,89688,0,1520
17197880313,7.18,4.77,117720,18,1836
17197880416,8.52,6.89,93667,25,1858
17111870809,1.96,5.29,99412,28,1622
17197880701,7.25,4.91,63021,22,1086
17197881009,2.95,2.91,101442,18,1682
17031822602,9.99,5.39,64861,40,1075
17031822900,11.4,7.2,51917,62,1056
17031823200,9.53,5.22,66639,41,959
17031824005,5.89,2.24,112125,29,878
17031824116,8.76,4.54,68125,33,1302
17031834300,8.86,15.44,42517,70,798
17197881200,30,10.01,43563,53,1022
17197883214,9.58,3.15,71875,20,1183
17197883504,3.75,4.44,97132,21,1617
17197883809,11.91,5.78,50425,34,1151
17197980000,0,0,0,0,0
17197880116,14.82,3.15,86659,44,1784
17197880120,7.34,2.92,125402,20,1875
17197880303,1.82,3.03,132634,36,2153
17043841003,9.46,4.1,74227,45,1292
17097863603,2.79,1.74,193333,32,0
17031825501,5.05,10.19,56976,49,1472
17031826901,26.29,14.52,30292,62,1070
17097864106,12.21,5.06,108355,53,1865
17097864407,1.78,1.07,165875,26,2525
17031831600,27.64,7.76,47042,75,1056
17111870102,2.49,7.48,100234,26,732
17111870604,5.86,1.57,82656,37,962
17031020702,23.39,9.05,49167,67,1150
17031827805,8.85,11.77,59427,54,1530
17031828503,8.06,11.5,37514,44,1043
17031829901,5.26,13.69,79772,27,1503
17063000200,6.98,4.47,83542,28,1009
17097864308,1.85,5.2,106538,43,1297
17031250200,23.9,6.89,47411,0,998
17031251300,22.2,14.77,31663,0,1050
17097864412,2.85,2.64,139188,38,2338
17031550200,10.91,5.35,48224,62,1105
17031340500,29.45,9.36,23854,0,625
17031390700,2.73,7.18,61193,55,1428
17031838700,27.53,18.51,25701,76,1023
17031841800,11.45,15.72,37176,0,882
17031843100,10.5,6.67,22566,0,957
17037000800,5.94,3.18,68508,42,1095
17031100500,11.67,0.81,77945,67,1142
17031210602,17.39,2.9,74167,0,1153
17031411000,2.19,9.5,67346,0,1272
17031430102,8.46,8.61,30306,0,753
17031460100,13.71,24.78,41188,0,897
17089850703,9.24,4.84,86250,44,950
17031220702,15.75,6.21,64392,0,1119
17093890301,10.12,2.7,93033,24,838
17031821900,5.92,4.94,82450,64,1606
17031822500,12.48,8.49,76054,60,1077
17031823702,11.54,9.22,59546,44,1038
17031824108,7.06,2.87,94020,34,1058
17043841102,7.94,2.24,74128,36,1619
17097860101,11.91,3.32,77692,25,895
17097860805,8.31,7,64833,60,1119
17043846701,15.93,5.31,70417,57,939
17031824701,10.49,6.67,67682,57,948
17031827100,11.99,11.52,27667,63,848
17031828201,7.35,8.37,54245,55,971
17031829402,4.29,2.25,41578,66,841
17031832100,2.35,3.85,76193,70,1263
17031834200,3.57,10.43,65459,0,986
17031835000,21.53,25.32,27849,74,817
17031837000,16.98,14.2,32083,77,777
17031839700,17.3,6.48,58974,0,947
17043840102,11.72,4.73,64886,50,1256
17043840801,22.71,10.87,36125,50,836
17031081100,4.19,3.72,77605,44,1785
17031081800,0.32,1.23,149135,17,2563
17097863904,2.37,3.12,182656,24,3281
17097864203,3.69,3.76,96130,35,1380
17043841403,3.86,1.98,108417,51,2088
17043841404,3.08,1.66,107444,36,1766
17043841607,5.21,4.51,86509,44,1590
17043842702,3.65,3.12,88854,41,1467
17043843800,4.38,3.81,83333,65,1634
17111870500,7.21,4.05,72536,45,1201
17111870808,6.1,6.03,97772,29,1127
17111871105,5.67,3.54,92460,36,1520
17031824601,7.98,4.48,78444,49,1147
17031180100,10.02,2.62,57813,67,1013
17031210100,16.41,2.91,81875,0,1264
17031220601,5.25,2.09,77619,0,1428
17089851301,38.74,7.52,41010,0,902
17089851909,11.99,4.22,75353,36,1248
17089852403,4.11,3.64,96952,47,1320
17089852903,21.06,1.38,59684,39,1064
17097860302,19.61,10.5,33886,60,945
17031823604,5.74,4.74,86771,53,1311
17031828505,3.27,12.38,58214,47,1052
17043843700,2.64,2.48,91100,68,1156
17043844401,1.45,2.18,129821,45,1156
17063000400,8.44,2.6,64397,42,880
17031030500,11.34,2.24,90955,0,1475
17031031000,5.54,4.63,82902,0,1333
17089850600,4.48,3.4,103148,37,1538
17093890102,3.18,2.18,106623,23,934
17197883606,3.83,9.52,73904,43,1322
17197880314,2.35,2.78,164970,18,2350
17197883522,3.4,3.29,106012,25,3043
17031320400,0.78,11.3,168958,43,2399
17031150800,25.81,8.48,59919,0,1087
17031170200,8.97,4.24,70625,0,1045
17031560900,10.87,5.36,96332,65,1417
17031681100,26.87,27.37,22266,0,994
17031770602,24.54,7.48,71103,48,970
17031807100,8.54,2.3,117177,64,2099
17043841112,3.73,6.87,100511,30,1672
17031032100,5.69,6.24,64702,76,1135
17031061000,0.59,2.98,110739,55,1868
17031062300,1.42,1.4,140556,32,1944
17031081402,1.92,2.88,119387,25,2251
17031100300,5.19,1.8,79138,68,1201
17031814600,20.32,3.26,64464,0,989
17031140602,17.95,6.94,67237,0,1079
17031271300,21.98,17.38,25345,0,816
17197880408,8.84,4.85,91741,25,1746
17043841310,3.79,3.39,156204,21,0
17043842603,2.93,3.4,96279,47,1602
17043842711,1.81,0,142609,43,2172
17031826303,9.27,20.63,51186,56,1519
17031827804,6.93,17.09,71563,54,2012
17031828504,9.18,20.44,44375,46,1234
17031829800,2.06,4.98,103417,57,1355
17031161000,4.58,3.29,88750,0,1384
17197880420,7.46,3.98,90650,18,1763
17031351400,17.34,27.43,16607,45,532
17031400500,15.36,9.7,22355,66,976
17031411100,3.55,3.74,114583,0,1295
17031430800,3.99,10.45,48015,78,1048
17031440300,8.52,17.91,54167,67,869
17031520400,24.71,10.95,45729,0,945
17031540102,16.55,32.78,15293,71,451
17097865400,8.83,3.96,85128,41,1507
17031830100,3.3,2.45,76548,56,1836
17031833000,1.02,4.83,151028,19,2391
17031837100,22.84,15.06,21507,0,870
17031824800,26,13.15,38281,52,1099
17043840201,2.94,2.5,107133,45,1640
